EmployeeID,Age,Department,Salary,YearsAtCompany,PerformanceScore,TrainingHours,SatisfactionScore,Attrition
EMP01150,55,Marketing,71222.09,11,Meets Expectations,34.0,2.0,No
EMP01151,30,Sales,49514.17,18,Exceeds Expectations,49.0,3.0,No
EMP01152,47,Marketing,63563.94,16,Meets Expectations,34.0,2.0,Yes
EMP01153,23,Sales,89955.43,6,Outstanding,93.0,1.0,No
EMP01154,30,Engineering,93131.49,8,Meets Expectations,84.0,5.0,No
EMP01155,30,Engineering,88713.7,13,Meets Expectations,83.0,3.0,No
EMP01156,38,Engineering,77456.67,19,Meets Expectations,61.0,3.0,Yes
EMP01157,22,Engineering,108326.67,11,Meets Expectations,12.0,3.0,No
EMP01158,46,Engineering,86588.55,14,Needs Improvement,48.0,2.0,Yes
EMP01159,46,Engineering,102581.35,11,Outstanding,44.0,2.0,No
EMP01160,56,Finance,40655.62,12,Needs Improvement,49.0,3.0,Yes
EMP01161,24,Sales,-13060.01,8,Exceeds Expectations,94.0,3.0,No
EMP01162,58,Sales,92094.7,6,Meets Expectations,31.0,1.0,No
EMP01163,51,Sales,49380.86,0,Meets Expectations,71.0,4.0,No
EMP01164,59,HR,79688.71,9,Needs Improvement,28.0,1.0,No
EMP01165,55,Sales,77447.57,5,Meets Expectations,23.0,3.0,No
EMP01166,33,Marketing,124685.02,14,Meets Expectations,59.0,2.0,No
EMP01167,40,Engineering,94999.91,14,Exceeds Expectations,71.0,2.0,Yes
EMP01168,58,Engineering,89146.48,8,Meets Expectations,96.0,,No
EMP01169,38,Engineering,,12,Meets Expectations,99.0,4.0,Yes
EMP01170,31,Sales,94212.44,0,Low,52.0,5.0,No
EMP01171,33,Sales,73558.08,8,Outstanding,64.0,5.0,No
EMP01172,37,Engineering,111786.9,2,Outstanding,49.0,1.0,No
EMP01173,45,Engineering,57256.25,8,Meets Expectations,21.0,4.0,Yes
EMP01174,40,Engineering,93081.18,19,Low,74.0,5.0,No
EMP01175,29,Sales,46310.76,14,Exceeds Expectations,43.0,4.0,No
EMP01176,52,Finance,,6,Exceeds Expectations,92.0,2.0,No
EMP01177,42,Sales,89824.74,3,Meets Expectations,32.0,,No
EMP01178,38,Marketing,126911.37,19,Meets Expectations,80.0,4.0,No
EMP01179,44,Marketing,45875.65,16,Exceeds Expectations,16.0,3.0,No
EMP01180,58,Engineering,69977.82,3,Needs Improvement,74.0,5.0,No
EMP01181,37,Sales,105567.06,18,Meets Expectations,27.0,5.0,Yes
EMP01182,27,Sales,93382.93,4,Low,17.0,2.0,No
EMP01183,29,HR,89507.63,15,Needs Improvement,98.0,1.0,No
EMP01184,46,HR,,2,Outstanding,51.0,5.0,No
EMP01185,39,Marketing,70229.54,10,Meets Expectations,96.0,2.0,No
EMP01186,46,Finance,116126.03,14,Exceeds Expectations,,2.0,No
EMP01187,33,HR,83712.27,18,Meets Expectations,88.0,4.0,No
EMP01188,36,Sales,94383.99,13,Exceeds Expectations,24.0,4.0,No
EMP01189,47,Engineering,82120.29,15,Meets Expectations,37.0,4.0,Yes
EMP01190,47,Marketing,55422.86,5,Low,45.0,1.0,No
EMP01191,53,Engineering,108345.26,4,Exceeds Expectations,55.0,5.0,No
EMP01192,31,Sales,97580.81,16,Needs Improvement,86.0,1.0,No
EMP01193,37,Marketing,142640.92,15,Meets Expectations,30.0,1.0,No
EMP01194,28,Engineering,59610.47,1,Meets Expectations,58.0,4.0,No
EMP01195,38,Finance,105564.32,10,Low,48.0,2.0,Yes
EMP01196,44,HR,,3,Needs Improvement,47.0,3.0,No
EMP01197,47,Sales,,5,Exceeds Expectations,18.0,2.0,No
EMP01198,42,Finance,109412.66,6,Meets Expectations,29.0,2.0,No
EMP01199,43,Engineering,33196.62,16,Meets Expectations,93.0,2.0,No
EMP01200,28,Engineering,,7,Meets Expectations,17.0,2.0,No
EMP01201,35,Engineering,70919.76,0,Meets Expectations,23.0,1.0,Yes
EMP01202,36,Sales,67451.07,14,Exceeds Expectations,71.0,4.0,No
EMP01203,28,Engineering,94630.32,19,Exceeds Expectations,93.0,4.0,No
EMP01204,30,Sales,113017.14,11,Needs Improvement,44.0,,No
EMP01205,29,Engineering,81668.03,14,Meets Expectations,64.0,3.0,No
EMP01206,44,Engineering,90137.16,14,Meets Expectations,54.0,5.0,No
EMP01207,50,Marketing,87857.72,8,Meets Expectations,30.0,2.0,No
EMP01208,39,Marketing,85045.09,15,Meets Expectations,62.0,2.0,No
EMP01209,52,Sales,57766.43,1,Meets Expectations,63.0,3.0,No
EMP01210,51,Engineering,112711.12,14,Needs Improvement,95.0,1.0,No
EMP01211,56,Engineering,92379.88,14,Meets Expectations,52.0,2.0,Yes
EMP01212,39,Sales,94872.04,6,Needs Improvement,15.0,3.0,No
EMP01213,38,Marketing,64837.26,12,Needs Improvement,64.0,1.0,No
EMP01214,35,Marketing,73519.49,16,Outstanding,53.0,1.0,Yes
EMP01215,52,Sales,,10,Meets Expectations,77.0,2.0,No
EMP01216,45,Engineering,46646.88,9,Meets Expectations,13.0,1.0,No
EMP01217,56,Sales,42799.14,0,Meets Expectations,72.0,2.0,No
EMP01218,55,HR,69981.3,13,Exceeds Expectations,67.0,2.0,No
EMP01219,24,Sales,98063.02,4,Meets Expectations,63.0,4.0,No
EMP01220,58,Finance,,7,Meets Expectations,90.0,5.0,Yes
EMP01221,47,Marketing,59529.87,0,Meets Expectations,47.0,5.0,No
EMP01222,44,Engineering,64632.86,6,Exceeds Expectations,69.0,4.0,No
EMP01223,36,Engineering,73616.44,1,Exceeds Expectations,61.0,2.0,Yes
EMP01224,25,Finance,76153.53,6,Meets Expectations,38.0,3.0,Yes
EMP01225,50,Engineering,139138.04,6,Exceeds Expectations,49.0,1.0,No
EMP01226,43,Sales,111365.52,8,Exceeds Expectations,80.0,4.0,No
EMP01227,46,Engineering,110619.35,3,Outstanding,17.0,4.0,No
EMP01228,34,Marketing,114214.51,6,Outstanding,44.0,4.0,No
EMP01229,39,HR,60029.48,19,Meets Expectations,91.0,4.0,No
EMP01230,54,HR,54440.88,17,Exceeds Expectations,25.0,5.0,No
EMP01231,37,Finance,57328.24,12,Meets Expectations,27.0,2.0,No
EMP01232,23,Finance,118362.65,10,Meets Expectations,68.0,4.0,Yes
EMP01233,56,Finance,71320.21,8,Needs Improvement,98.0,4.0,No
EMP01234,55,Sales,53716.1,13,Low,43.0,4.0,No
EMP01235,51,Engineering,74225.09,7,Low,13.0,3.0,No
EMP01236,34,Marketing,79034.86,13,Outstanding,78.0,3.0,Yes
EMP01237,34,Marketing,91710.33,16,Needs Improvement,87.0,,No
EMP01238,39,HR,91273.78,13,Low,74.0,2.0,No
EMP01239,53,Sales,64295.49,4,Meets Expectations,70.0,4.0,No
EMP01240,53,Marketing,102141.41,9,Meets Expectations,95.0,1.0,No
EMP01241,56,Marketing,69020.16,5,Outstanding,55.0,1.0,No
EMP01242,50,Sales,81093.09,9,Meets Expectations,30.0,2.0,No
EMP01243,50,Engineering,102169.35,10,Meets Expectations,86.0,3.0,No
EMP01244,37,Sales,68954.46,5,Outstanding,47.0,2.0,No
EMP01245,31,Engineering,70766.21,9,Low,82.0,1.0,No
EMP01246,51,Sales,99791.7,13,Outstanding,95.0,2.0,No
EMP01247,46,Engineering,63556.67,19,Needs Improvement,90.0,3.0,No
EMP01248,41,Engineering,75380.2,2,Exceeds Expectations,69.0,1.0,Yes
EMP01249,26,HR,98893.55,6,Low,96.0,2.0,No
EMP01250,22,HR,136352.31,1,Outstanding,45.0,4.0,No
EMP01251,51,Marketing,,6,Needs Improvement,15.0,4.0,No
EMP01252,24,Engineering,96815.99,16,Needs Improvement,48.0,2.0,No
EMP01253,35,Sales,98270.04,12,Exceeds Expectations,38.0,2.0,No
EMP01254,51,Finance,58170.24,8,Needs Improvement,36.0,3.0,Yes
EMP01255,25,Sales,87889.92,12,Exceeds Expectations,78.0,1.0,No
EMP01256,39,Finance,84255.84,14,Exceeds Expectations,18.0,2.0,No
EMP01257,58,Marketing,93039.61,12,Meets Expectations,33.0,1.0,No
EMP01258,46,Engineering,87912.7,16,Meets Expectations,72.0,4.0,Yes
EMP01259,22,Finance,94492.49,7,Outstanding,28.0,1.0,No
EMP01260,36,Sales,77213.32,8,Exceeds Expectations,39.0,5.0,No
EMP01261,30,Engineering,86465.22,8,Meets Expectations,67.0,3.0,Yes
EMP01262,36,HR,54304.29,7,Meets Expectations,49.0,3.0,Yes
EMP01263,45,Engineering,77002.32,15,Meets Expectations,77.0,,No
EMP01264,25,Finance,119770.84,19,Meets Expectations,41.0,3.0,No
EMP01265,33,Sales,92970.21,6,Meets Expectations,74.0,1.0,No
EMP01266,58,Engineering,84476.97,16,Exceeds Expectations,43.0,1.0,No
EMP01267,58,Engineering,,6,Exceeds Expectations,94.0,4.0,No
EMP01268,27,HR,50979.13,5,Exceeds Expectations,40.0,1.0,No
EMP01269,45,Engineering,57263.61,4,Meets Expectations,68.0,3.0,No
EMP01270,32,Engineering,127817.79,16,Meets Expectations,87.0,5.0,No
EMP01271,34,Marketing,86149.02,7,Exceeds Expectations,35.0,2.0,No
EMP01272,55,Sales,78935.42,0,Exceeds Expectations,31.0,3.0,No
EMP01273,46,Marketing,55019.89,15,Meets Expectations,43.0,5.0,No
EMP01274,28,Engineering,96192.41,16,Low,22.0,3.0,No
EMP01275,25,Marketing,,2,Meets Expectations,64.0,,No
EMP01276,29,Marketing,57637.64,12,Meets Expectations,17.0,3.0,No
EMP01277,41,Engineering,81493.11,7,Needs Improvement,71.0,2.0,No
EMP01278,50,Engineering,76612.1,15,Meets Expectations,31.0,4.0,No
EMP01279,31,Finance,91399.43,6,Meets Expectations,65.0,4.0,Yes
EMP01280,55,Engineering,57018.74,14,Outstanding,93.0,2.0,No
EMP01281,47,Finance,116298.69,1,Meets Expectations,30.0,3.0,No
EMP01282,24,Engineering,107895.59,1,Meets Expectations,58.0,5.0,No
EMP01283,27,Sales,75920.61,9,Exceeds Expectations,15.0,1.0,Yes
EMP01284,26,Engineering,79589.53,4,Meets Expectations,44.0,3.0,No
EMP01285,26,Finance,81589.45,3,Exceeds Expectations,,2.0,No
EMP01286,44,Engineering,65542.29,14,Exceeds Expectations,93.0,4.0,No
EMP01287,30,Finance,73914.26,12,Outstanding,49.0,4.0,No
EMP01288,56,Finance,78243.24,16,Meets Expectations,23.0,3.0,No
EMP01289,41,Engineering,125321.71,0,Needs Improvement,83.0,5.0,No
EMP01290,56,Sales,108665.46,17,Meets Expectations,61.0,2.0,No
EMP01291,39,Marketing,108366.37,14,Exceeds Expectations,88.0,,No
EMP01292,38,Engineering,94248.14,13,Meets Expectations,49.0,,No
EMP01293,45,Marketing,57066.82,8,Meets Expectations,52.0,5.0,No
EMP01294,24,Engineering,83962.72,11,Low,67.0,3.0,Yes
EMP01295,53,Engineering,109262.21,4,Meets Expectations,12.0,3.0,Yes
EMP01296,56,Marketing,53543.38,1,Exceeds Expectations,24.0,4.0,No
EMP01297,59,Engineering,100913.83,6,Needs Improvement,54.0,4.0,No
EMP01298,34,Engineering,143065.23,8,Meets Expectations,20.0,,No
EMP01299,46,Engineering,111545.42,17,Low,48.0,1.0,No
EMP01300,30,Engineering,120350.73,3,Exceeds Expectations,28.0,1.0,No
EMP01301,25,Engineering,90458.47,1,Exceeds Expectations,88.0,1.0,No
EMP01302,35,Marketing,109198.3,0,Meets Expectations,29.0,2.0,No
EMP01303,58,Engineering,67053.67,11,Low,95.0,3.0,No
EMP01304,55,Engineering,104896.6,12,Meets Expectations,80.0,5.0,Yes
EMP01305,32,HR,101359.7,13,Meets Expectations,65.0,,No
EMP01306,24,Engineering,92247.78,4,Meets Expectations,87.0,1.0,Yes
EMP01307,49,Engineering,,2,Meets Expectations,13.0,4.0,No
EMP01308,50,Finance,71530.38,3,Outstanding,18.0,3.0,No
EMP01309,30,Marketing,80323.56,16,Outstanding,34.0,5.0,No
EMP01310,24,Engineering,87386.55,18,Needs Improvement,56.0,1.0,No
EMP01311,46,HR,59259.73,10,Needs Improvement,58.0,1.0,No
EMP01312,55,Sales,90673.3,7,Meets Expectations,36.0,5.0,No
EMP01313,33,HR,42026.74,11,Meets Expectations,37.0,4.0,No
EMP01314,30,Engineering,111173.86,17,Meets Expectations,97.0,3.0,No
EMP01315,36,Engineering,86165.93,17,Exceeds Expectations,71.0,3.0,No
EMP01316,46,Engineering,71977.68,8,Needs Improvement,25.0,3.0,No
EMP01317,26,Sales,,4,Exceeds Expectations,96.0,4.0,No
EMP01318,32,Sales,79135.52,16,Meets Expectations,55.0,4.0,No
EMP01319,55,Finance,102206.49,12,Outstanding,84.0,1.0,No
EMP01320,45,Engineering,98693.47,5,Meets Expectations,55.0,4.0,No
EMP01321,36,Engineering,67361.55,13,Exceeds Expectations,49.0,2.0,No
EMP01322,59,Sales,63849.01,14,Needs Improvement,92.0,5.0,No
EMP01323,29,Sales,101422.47,13,Exceeds Expectations,43.0,4.0,No
EMP01324,26,Marketing,66941.31,3,Needs Improvement,96.0,3.0,Yes
EMP01325,47,Engineering,86497.74,17,Meets Expectations,19.0,4.0,No
EMP01326,39,Engineering,88093.87,0,Needs Improvement,10.0,1.0,Yes
EMP01327,27,Engineering,92801.55,11,Needs Improvement,75.0,5.0,No
EMP01328,58,Marketing,106456.76,8,Needs Improvement,95.0,5.0,No
EMP01329,34,Sales,53425.93,9,Needs Improvement,26.0,3.0,No
EMP01330,49,Sales,37221.02,17,Meets Expectations,56.0,5.0,No
EMP01331,26,Engineering,70813.82,16,Outstanding,33.0,2.0,No
EMP01332,34,Engineering,130038.21,18,Meets Expectations,59.0,5.0,No
EMP01333,38,Engineering,,3,Exceeds Expectations,94.0,3.0,No
EMP01334,53,HR,130779.43,15,Needs Improvement,38.0,,No
EMP01335,50,HR,80175.47,6,Meets Expectations,87.0,4.0,No
EMP01336,24,Marketing,40447.12,8,Needs Improvement,81.0,1.0,No
EMP01337,55,Engineering,26424.02,7,Needs Improvement,95.0,4.0,No
EMP01338,48,Sales,69649.05,6,Needs Improvement,96.0,2.0,Yes
EMP01339,34,Engineering,80048.16,9,Meets Expectations,22.0,2.0,No
EMP01340,54,Finance,117515.64,7,Needs Improvement,73.0,,No
EMP01341,27,Engineering,106695.14,16,Outstanding,37.0,1.0,No
EMP01342,45,Marketing,90685.13,11,Meets Expectations,,1.0,No
EMP01343,40,Sales,62753.88,13,Exceeds Expectations,83.0,1.0,No
EMP01344,37,Engineering,60980.51,11,Outstanding,18.0,,No
EMP01345,49,Sales,91353.19,1,Meets Expectations,23.0,4.0,No
EMP01346,54,Engineering,102426.27,11,Outstanding,,2.0,No
EMP01347,34,Finance,94797.03,13,Needs Improvement,42.0,,No
EMP01348,46,Finance,59135.05,6,Exceeds Expectations,84.0,1.0,No
EMP01349,57,Engineering,101266.69,12,Meets Expectations,49.0,3.0,No
EMP01350,48,Engineering,,3,Meets Expectations,15.0,3.0,No
EMP01351,59,Finance,58233.34,0,Meets Expectations,26.0,4.0,No
EMP01352,28,HR,65391.98,16,Outstanding,45.0,2.0,No
EMP01353,26,Sales,102212.4,2,Outstanding,79.0,2.0,Yes
EMP01354,52,Engineering,79137.31,16,Needs Improvement,70.0,,No
EMP01355,44,Engineering,124728.68,7,Meets Expectations,83.0,1.0,Yes
EMP01356,31,Engineering,97528.23,2,Exceeds Expectations,58.0,,No
EMP01357,53,Engineering,72834.22,9,Exceeds Expectations,78.0,2.0,No
EMP01358,51,Engineering,84744.86,1,Low,92.0,2.0,No
EMP01359,52,Engineering,86584.58,3,Meets Expectations,80.0,2.0,No
EMP01360,39,Sales,66790.24,13,Exceeds Expectations,33.0,1.0,No
EMP01361,57,Engineering,62185.3,10,Exceeds Expectations,60.0,3.0,No
EMP01362,23,Marketing,102534.75,13,Meets Expectations,51.0,4.0,No
EMP01363,35,HR,106131.83,12,Exceeds Expectations,28.0,4.0,No
EMP01364,34,Engineering,100094.54,3,Meets Expectations,71.0,5.0,No
EMP01365,50,Finance,122882.95,1,Outstanding,84.0,5.0,No
EMP01366,33,Finance,71455.67,1,Meets Expectations,76.0,3.0,No
EMP01367,23,Engineering,126856.77,10,Meets Expectations,39.0,2.0,Yes
EMP01368,53,Sales,62476.97,4,Exceeds Expectations,47.0,3.0,No
EMP01369,34,Marketing,59682.86,8,Low,15.0,5.0,Yes
EMP01370,48,Marketing,41001.03,19,Outstanding,31.0,5.0,No
EMP01371,38,Finance,73855.12,16,Meets Expectations,20.0,4.0,No
EMP01372,52,Finance,72406.94,11,Outstanding,81.0,3.0,No
EMP01373,55,HR,98148.43,17,Meets Expectations,38.0,1.0,No
EMP01374,45,Engineering,91097.27,2,Meets Expectations,17.0,5.0,No
EMP01375,56,Sales,55175.67,4,Exceeds Expectations,96.0,4.0,No
EMP01376,27,Engineering,75181.84,19,Exceeds Expectations,89.0,2.0,No
EMP01377,40,Engineering,75713.45,13,Meets Expectations,44.0,3.0,No
EMP01378,51,HR,40600.44,15,Meets Expectations,81.0,5.0,Yes
EMP01379,28,Engineering,60476.33,18,Meets Expectations,81.0,1.0,Yes
EMP01380,31,Marketing,65729.66,8,Meets Expectations,54.0,5.0,No
EMP01381,53,Engineering,,16,Exceeds Expectations,42.0,1.0,No
EMP01382,55,Engineering,,6,Meets Expectations,14.0,3.0,No
EMP01383,49,Sales,101554.22,9,Exceeds Expectations,71.0,1.0,Yes
EMP01384,36,Engineering,47534.11,3,Meets Expectations,46.0,1.0,No
EMP01385,51,Marketing,114855.36,9,Low,26.0,4.0,No
EMP01386,58,HR,117527.55,2,Low,31.0,3.0,No
EMP01387,50,Finance,35041.38,8,Meets Expectations,87.0,5.0,No
EMP01388,43,Engineering,67367.08,12,Meets Expectations,41.0,2.0,No
EMP01389,25,Engineering,97394.14,0,Meets Expectations,23.0,3.0,No
EMP01390,41,Engineering,101109.71,14,Exceeds Expectations,29.0,3.0,No
EMP01391,53,Engineering,68037.63,14,Meets Expectations,31.0,2.0,No
EMP01392,57,Finance,77362.51,10,Outstanding,39.0,,Yes
EMP01393,25,HR,70065.47,9,Outstanding,63.0,4.0,No
EMP01394,48,Finance,87760.45,6,Low,42.0,5.0,No
EMP01395,38,Engineering,114929.46,0,Exceeds Expectations,14.0,2.0,No
EMP01396,33,Finance,65723.95,6,Meets Expectations,,5.0,No
EMP01397,43,Sales,110020.51,4,Meets Expectations,72.0,3.0,No
EMP01398,38,Finance,65458.2,15,Meets Expectations,55.0,4.0,No
EMP01399,31,Engineering,63809.32,7,Exceeds Expectations,,1.0,No
EMP01400,22,Engineering,105464.87,1,Outstanding,38.0,5.0,No
EMP01401,43,Engineering,108048.41,7,Meets Expectations,66.0,1.0,No
EMP01402,47,Finance,106285.25,13,Needs Improvement,56.0,4.0,No
EMP01403,39,Sales,52105.06,3,Meets Expectations,,1.0,No
EMP01404,35,Engineering,73351.23,14,Needs Improvement,68.0,,No
EMP01405,50,Finance,,6,Meets Expectations,80.0,2.0,No
EMP01406,33,Engineering,86038.55,19,Exceeds Expectations,80.0,3.0,No
EMP01407,57,Sales,58157.68,7,Meets Expectations,52.0,3.0,No
EMP01408,56,Engineering,96457.95,10,Needs Improvement,68.0,1.0,No
EMP01409,33,Engineering,67129.82,1,Meets Expectations,15.0,3.0,No
EMP01410,28,Finance,129863.12,8,Meets Expectations,62.0,3.0,No
EMP01411,50,Marketing,123621.04,5,Meets Expectations,73.0,2.0,No
EMP01412,32,Engineering,100102.44,0,Meets Expectations,13.0,1.0,Yes
EMP01413,54,Finance,119025.17,2,Outstanding,10.0,2.0,No
EMP01414,27,Engineering,86619.78,9,Exceeds Expectations,79.0,2.0,Yes
EMP01415,36,Sales,104135.94,4,Meets Expectations,40.0,4.0,No
EMP01416,53,Engineering,121943.01,11,Meets Expectations,74.0,1.0,No
EMP01417,32,Engineering,91137.47,0,Needs Improvement,78.0,2.0,No
EMP01418,44,Sales,78620.32,8,Exceeds Expectations,28.0,5.0,No
EMP01419,47,Finance,42384.45,12,Meets Expectations,78.0,3.0,No
EMP01420,55,Marketing,82921.66,18,Outstanding,78.0,,No
EMP01421,55,Engineering,105585.58,6,Outstanding,58.0,4.0,No
EMP01422,50,Engineering,108640.84,15,Meets Expectations,40.0,2.0,No
EMP01423,25,Marketing,97609.13,7,Outstanding,69.0,5.0,No
EMP01424,38,Finance,71467.52,18,Outstanding,80.0,3.0,No
EMP01425,56,Finance,35579.46,6,Meets Expectations,88.0,3.0,Yes
EMP01426,34,Engineering,72619.62,3,Meets Expectations,64.0,5.0,No
EMP01427,36,Marketing,77391.38,9,Exceeds Expectations,86.0,1.0,No
EMP01428,50,Engineering,77176.78,0,Meets Expectations,85.0,3.0,No
EMP01429,50,Engineering,100463.91,16,Meets Expectations,92.0,3.0,No
EMP01430,32,Sales,134641.91,12,Low,86.0,3.0,No
EMP01431,53,Sales,88088.23,18,Meets Expectations,,2.0,No
EMP01432,23,Engineering,79581.71,12,Outstanding,42.0,2.0,No
EMP01433,35,Engineering,78519.45,8,Meets Expectations,15.0,3.0,No
EMP01434,41,Sales,88109.62,4,Exceeds Expectations,22.0,4.0,No
EMP01435,43,Marketing,64292.66,0,Meets Expectations,86.0,3.0,No
EMP01436,32,Sales,88004.96,1,Exceeds Expectations,86.0,1.0,No
EMP01437,48,Engineering,96270.31,10,Meets Expectations,29.0,4.0,No
EMP01438,24,Engineering,90242.15,3,Needs Improvement,46.0,1.0,Yes
EMP01439,38,Finance,96438.55,8,Meets Expectations,54.0,5.0,No
EMP01440,49,Engineering,95843.69,4,Exceeds Expectations,82.0,5.0,No
EMP01441,50,Sales,40702.58,4,Meets Expectations,90.0,2.0,No
EMP01442,42,Engineering,100921.75,7,Exceeds Expectations,68.0,2.0,Yes
EMP01443,37,Marketing,68224.63,1,Meets Expectations,61.0,2.0,No
EMP01444,58,Finance,57604.02,6,Meets Expectations,27.0,5.0,Yes
EMP01445,41,Engineering,57388.7,16,Outstanding,34.0,1.0,No
EMP01446,27,Engineering,95838.54,10,Meets Expectations,88.0,4.0,No
EMP01447,40,Finance,79435.63,14,Meets Expectations,96.0,2.0,No
EMP01448,26,Sales,42950.78,2,Needs Improvement,10.0,5.0,No
EMP01449,24,HR,96950.95,12,Meets Expectations,50.0,2.0,No
EMP01450,22,Engineering,49009.8,17,Exceeds Expectations,27.0,3.0,No
EMP01451,59,Sales,88495.53,19,Meets Expectations,10.0,4.0,No
EMP01452,36,Engineering,90962.47,19,Exceeds Expectations,48.0,1.0,No
EMP01453,55,Engineering,107139.43,2,Exceeds Expectations,83.0,2.0,No
EMP01454,56,HR,129542.12,1,Meets Expectations,40.0,3.0,No
EMP01455,46,Finance,50883.09,4,Meets Expectations,80.0,3.0,No
EMP01456,45,Engineering,83688.15,19,Outstanding,47.0,4.0,No
EMP01457,33,Marketing,78091.62,4,Outstanding,17.0,5.0,No
EMP01458,39,Sales,95843.74,12,Meets Expectations,43.0,5.0,No
EMP01459,36,Engineering,90391.72,7,Meets Expectations,82.0,,No
EMP01460,37,Sales,76186.34,15,Meets Expectations,98.0,,No
EMP01461,48,Finance,73977.45,17,Needs Improvement,36.0,5.0,No
EMP01462,29,Marketing,57088.73,15,Exceeds Expectations,50.0,1.0,No
EMP01463,46,HR,109696.54,0,Meets Expectations,16.0,1.0,No
EMP01464,38,Marketing,96480.1,7,Needs Improvement,41.0,3.0,No
EMP01465,50,HR,107944.2,1,Exceeds Expectations,82.0,4.0,No
EMP01466,29,Finance,77240.1,4,Outstanding,90.0,1.0,No
EMP01467,36,Marketing,68579.11,14,Outstanding,25.0,2.0,No
EMP01468,48,Finance,58042.12,13,Meets Expectations,,,No
EMP01469,28,Engineering,93972.94,2,Meets Expectations,52.0,4.0,No
EMP01470,24,Sales,59005.17,6,Needs Improvement,,2.0,No
EMP01471,50,Engineering,131216.58,3,Exceeds Expectations,89.0,4.0,No
EMP01472,45,Sales,52308.94,10,Outstanding,56.0,5.0,No
EMP01473,24,Engineering,91841.5,11,Exceeds Expectations,42.0,4.0,No
EMP01474,41,Engineering,124171.37,14,Exceeds Expectations,94.0,4.0,No
EMP01475,36,HR,99977.24,5,Low,26.0,4.0,No
EMP01476,46,Sales,89391.84,0,Meets Expectations,63.0,2.0,No
EMP01477,51,Sales,60787.91,17,Meets Expectations,63.0,,No
EMP01478,35,Engineering,50455.77,13,Exceeds Expectations,60.0,4.0,No
EMP01479,28,Finance,104251.25,6,Needs Improvement,61.0,3.0,No
EMP01480,38,Engineering,122653.68,9,Meets Expectations,16.0,2.0,No
EMP01481,41,Engineering,74028.75,8,Needs Improvement,63.0,4.0,No
EMP01482,57,Marketing,56523.46,1,Meets Expectations,20.0,1.0,No
EMP01483,30,HR,23545.76,7,Exceeds Expectations,71.0,,No
EMP01484,59,Engineering,60480.88,0,Meets Expectations,39.0,1.0,No
EMP01485,43,Engineering,82158.58,19,Exceeds Expectations,91.0,5.0,No
EMP01486,23,Engineering,124978.08,1,Meets Expectations,66.0,5.0,No
EMP01487,45,Finance,101828.34,6,Needs Improvement,55.0,2.0,No
EMP01488,29,Sales,92627.14,15,Meets Expectations,89.0,2.0,No
EMP01489,32,Engineering,74997.01,3,Outstanding,79.0,5.0,No
EMP01490,34,Sales,70420.86,16,Meets Expectations,75.0,2.0,No
EMP01491,38,Engineering,120141.19,3,Needs Improvement,64.0,1.0,No
EMP01492,29,Marketing,90018.46,2,Meets Expectations,67.0,1.0,No
EMP01493,42,Engineering,32434.98,8,Meets Expectations,19.0,3.0,No
EMP01494,39,Sales,68161.51,14,Meets Expectations,13.0,2.0,No
EMP01495,51,Engineering,63544.6,19,Meets Expectations,83.0,2.0,No
EMP01496,39,Sales,71343.4,2,Outstanding,82.0,3.0,No
EMP01497,52,Sales,99072.77,11,Exceeds Expectations,71.0,4.0,No
EMP01498,59,Marketing,82313.88,14,Low,52.0,1.0,No
EMP01499,53,Marketing,83078.36,19,Exceeds Expectations,51.0,4.0,No
EMP01500,32,Finance,117836.83,7,Exceeds Expectations,33.0,3.0,No
EMP01501,46,Finance,67588.47,11,Exceeds Expectations,14.0,2.0,No
EMP01502,54,HR,131604.99,12,Meets Expectations,77.0,,No
EMP01503,59,Sales,68217.31,14,Meets Expectations,86.0,2.0,Yes
EMP01504,29,Marketing,87229.95,10,Exceeds Expectations,54.0,3.0,No
